order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order,created_at,tracking_number,shipping_carrier,tracking_url
220936,124428,prior,20,2,14,3.0,2016-09-05 19:00:00+00:00,673829572966,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=673829572966
1423260,124428,prior,21,3,12,1.0,2016-09-08 23:28:00+00:00,9464339944971870090911,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9464339944971870090911
199812,124428,prior,22,6,22,3.0,2016-09-09 23:57:00+00:00,9424719476907124575580,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9424719476907124575580
2722944,124428,prior,23,4,22,5.0,2016-09-12 00:41:00+00:00,1Z3907893501169901,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z3907893501169901
45190,124428,prior,24,2,13,5.0,2016-09-17 21:34:00+00:00,JD7629861939065260,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD7629861939065260
3265035,124428,prior,25,4,17,2.0,2016-09-22 18:06:00+00:00,692390693502,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=692390693502
2932218,124428,prior,26,3,16,27.0,2016-09-24 14:05:00+00:00,9463266316346361806751,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9463266316346361806751
774552,124428,prior,27,5,15,2.0,2016-10-21 22:36:00+00:00,JD4102015960837272,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD4102015960837272
1759958,124428,prior,28,2,16,11.0,2016-10-23 17:18:00+00:00,681162084024,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=681162084024
549075,124428,prior,29,1,13,20.0,2016-11-03 07:46:00+00:00,JD8574078096605334,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD8574078096605334
3218029,124428,prior,30,5,18,4.0,2016-11-23 15:44:00+00:00,9444657043542018910827,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9444657043542018910827
434680,124428,prior,31,1,15,10.0,2016-11-27 19:09:00+00:00,1Z7290614458292076,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z7290614458292076
523219,124428,prior,32,4,15,3.0,2016-12-07 17:10:00+00:00,1Z0573722283280432,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z0573722283280432
1857050,124428,prior,33,6,12,2.0,2016-12-10 12:28:00+00:00,JD3023976428827194,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD3023976428827194
1255515,124428,prior,34,2,17,17.0,2016-12-12 21:03:00+00:00,9439810064709186222275,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9439810064709186222275
3128523,124428,prior,35,1,19,6.0,2016-12-29 17:58:00+00:00,605716011606,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=605716011606
832021,124428,prior,36,4,17,3.0,2017-01-04 18:40:00+00:00,1Z9162971446233998,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z9162971446233998
2480334,124428,prior,37,1,19,4.0,2017-01-07 19:35:00+00:00,1Z6064887894946576,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z6064887894946576
21795,124428,prior,38,3,17,2.0,2017-01-11 17:55:00+00:00,JD2033693422852197,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD2033693422852197
2034977,124428,prior,39,5,15,2.0,2017-01-13 22:59:00+00:00,9454127562748819283969,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9454127562748819283969
3261885,124428,prior,40,4,15,6.0,2017-01-15 23:03:00+00:00,9402432771128195295153,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9402432771128195295153
3388588,124428,prior,41,5,18,8.0,2017-01-21 21:16:00+00:00,682151017759,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=682151017759
2299916,124428,prior,42,0,19,9.0,2017-01-29 17:49:00+00:00,9470697606680601439436,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9470697606680601439436
3355809,124428,prior,43,6,12,6.0,2017-02-07 17:33:00+00:00,JD0405005421010038,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD0405005421010038
2091521,124428,prior,44,5,14,6.0,2017-02-13 22:12:00+00:00,1Z2184398922239845,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z2184398922239845
2951442,124428,prior,45,1,16,3.0,2017-02-19 07:26:00+00:00,9456945565871248870623,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9456945565871248870623
3284878,124428,prior,46,4,14,3.0,2017-02-22 20:00:00+00:00,9445833344124016446711,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9445833344124016446711
1332442,124428,prior,47,2,12,5.0,2017-02-25 22:48:00+00:00,9492536101145675446293,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9492536101145675446293
2319319,124428,prior,48,4,17,2.0,2017-03-02 20:43:00+00:00,1Z4569556352856946,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z4569556352856946
2184453,124428,prior,49,6,18,2.0,2017-03-04 23:07:00+00:00,JD8264116637800352,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD8264116637800352
2673049,124428,prior,50,3,18,4.0,2017-03-06 22:34:00+00:00,JD6755171691388914,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD6755171691388914
1575667,124428,test,51,4,20,1.0,2017-03-10 21:24:00+00:00,1Z1939168947906360,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z1939168947906360
1301116,124432,prior,1,1,15,,2016-05-02 17:50:00+00:00,JD7546359207884301,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD7546359207884301
1443953,124432,prior,2,5,17,18.0,2016-05-02 17:50:00+00:00,1Z1136795688920787,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z1136795688920787
2253753,124432,prior,3,2,18,11.0,2016-05-20 17:11:00+00:00,9456657321154941650368,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9456657321154941650368
2124638,124432,prior,4,2,17,14.0,2016-05-31 20:19:00+00:00,1Z8811652635153067,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z8811652635153067
98445,124432,prior,5,1,16,13.0,2016-06-14 00:41:00+00:00,1Z5377473134152359,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z5377473134152359
1154174,124432,prior,6,0,9,13.0,2016-06-27 22:45:00+00:00,9433062059792282123611,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9433062059792282123611
3042325,124432,prior,7,0,16,14.0,2016-07-10 18:58:00+00:00,609513878351,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=609513878351
1213813,124432,test,8,2,13,16.0,2016-07-24 12:41:00+00:00,637512535792,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=637512535792
1167809,124507,prior,1,1,11,,2016-10-10 17:14:00+00:00,9467529729031421959439,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9467529729031421959439
2569153,124507,prior,2,4,19,3.0,2016-10-10 17:14:00+00:00,684645833723,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=684645833723
2642892,124507,prior,3,1,8,11.0,2016-10-13 22:04:00+00:00,9415964216575580367059,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9415964216575580367059
2058124,124507,prior,4,0,14,20.0,2016-10-24 19:25:00+00:00,638706934847,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=638706934847
104342,124507,prior,5,5,14,30.0,2016-11-13 06:42:00+00:00,659208862553,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=659208862553
3005688,124507,prior,6,1,17,3.0,2016-12-13 21:29:00+00:00,669909535161,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=669909535161
2529843,124507,prior,7,1,16,14.0,2016-12-16 22:51:00+00:00,1Z4230701381517972,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z4230701381517972
2394998,124507,prior,8,1,17,14.0,2016-12-30 00:48:00+00:00,1Z7277559301678229,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z7277559301678229
2254813,124507,prior,9,4,4,30.0,2017-01-13 00:18:00+00:00,1Z6846134834712260,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z6846134834712260
1780239,124507,prior,10,6,9,16.0,2017-02-12 17:37:00+00:00,JD1020046367018908,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD1020046367018908
3123689,124507,prior,11,0,13,8.0,2017-02-28 21:43:00+00:00,645369919133,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=645369919133
2371610,124507,prior,12,3,11,10.0,2017-03-08 20:31:00+00:00,1Z2380228552168962,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z2380228552168962
2734443,124507,prior,13,4,15,15.0,2017-03-18 21:20:00+00:00,JD2896997665664559,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD2896997665664559
542475,124507,prior,14,1,18,11.0,2017-04-02 23:13:00+00:00,JD8020166647065151,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD8020166647065151
2392080,124507,prior,15,3,12,30.0,2017-04-13 16:12:00+00:00,JD8790915356563485,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD8790915356563485
1016706,124507,prior,16,1,8,5.0,2017-05-13 05:34:00+00:00,9406417947236109968976,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9406417947236109968976
2946893,124507,prior,17,5,11,11.0,2017-05-18 12:15:00+00:00,9473019483197527172756,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9473019483197527172756
3215975,124507,prior,18,0,14,2.0,2017-05-29 18:29:00+00:00,639539105136,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=639539105136
998431,124507,prior,19,1,10,15.0,2017-05-31 10:29:00+00:00,JD5241719523085752,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD5241719523085752
1392326,124507,prior,20,5,14,11.0,2017-06-15 20:31:00+00:00,JD2737075960428529,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD2737075960428529
2904581,124507,prior,21,1,17,24.0,2017-06-26 19:00:00+00:00,631314020969,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=631314020969
1703817,124507,test,22,4,15,30.0,2017-07-20 17:07:00+00:00,JD5089881066841182,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD5089881066841182
223597,124976,prior,1,6,16,,2016-02-18 19:55:00+00:00,9489148408120351993518,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9489148408120351993518
1117706,124976,prior,2,5,15,6.0,2016-02-18 19:55:00+00:00,665232068936,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=665232068936
1083283,124976,prior,3,6,16,1.0,2016-02-24 20:11:00+00:00,648976169392,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=648976169392
2546523,124976,prior,4,5,16,6.0,2016-02-25 06:46:00+00:00,JD9387703759118462,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD9387703759118462
141428,124976,prior,5,3,18,12.0,2016-03-02 18:08:00+00:00,646725738220,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=646725738220
1155149,124976,test,6,1,10,5.0,2016-03-14 20:25:00+00:00,1Z0544876657945683,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z0544876657945683
1876240,125435,prior,1,0,16,,2016-04-29 09:57:00+00:00,9471026495949179169461,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9471026495949179169461
2694772,125435,prior,2,0,16,30.0,2016-04-29 09:57:00+00:00,9467519338365461297006,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9467519338365461297006
3242167,125435,prior,3,0,16,7.0,2016-05-29 13:15:00+00:00,1Z5795362559058854,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z5795362559058854
1088609,125435,prior,4,0,16,14.0,2016-06-05 18:27:00+00:00,9442221623248065712859,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9442221623248065712859
441807,125435,prior,5,0,14,14.0,2016-06-19 21:33:00+00:00,JD9546696218477141,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD9546696218477141
436892,125435,prior,6,0,18,30.0,2016-07-03 17:50:00+00:00,9454550442023831674893,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9454550442023831674893
1306333,125435,prior,7,0,21,14.0,2016-08-02 21:34:00+00:00,1Z0215605184676872,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z0215605184676872
3041275,125435,test,8,0,21,21.0,2016-08-16 22:24:00+00:00,9458056257829610789633,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9458056257829610789633
1091100,125542,prior,1,1,12,,2016-04-16 10:32:00+00:00,9409102486753663298619,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9409102486753663298619
458199,125542,prior,2,5,8,18.0,2016-04-16 10:32:00+00:00,1Z2598872411264705,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z2598872411264705
2902116,125542,prior,3,2,14,30.0,2016-05-04 11:26:00+00:00,618532281833,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=618532281833
151592,125542,prior,4,5,10,30.0,2016-06-03 20:15:00+00:00,1Z4313839920951354,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z4313839920951354
626054,125542,prior,5,4,14,13.0,2016-07-03 18:57:00+00:00,JD1460535837987220,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD1460535837987220
966673,125542,prior,6,4,8,7.0,2016-07-16 17:33:00+00:00,1Z0813328099012819,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z0813328099012819
1175522,125542,prior,7,5,13,8.0,2016-07-23 17:45:00+00:00,1Z8487453965637975,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z8487453965637975
978851,125542,test,8,4,10,6.0,2016-07-31 18:21:00+00:00,1Z1147128013087836,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z1147128013087836
1534652,125662,prior,1,1,9,,2016-03-05 19:15:00+00:00,9449641687220323704343,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9449641687220323704343
3323137,125662,prior,2,0,17,6.0,2016-03-05 19:15:00+00:00,1Z4100591322135588,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z4100591322135588
1319930,125662,prior,3,2,11,2.0,2016-03-11 23:33:00+00:00,1Z5563597716269408,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z5563597716269408
1200738,125662,prior,4,3,17,1.0,2016-03-13 18:55:00+00:00,1Z5930691210357710,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z5930691210357710
407793,125662,prior,5,5,16,2.0,2016-03-14 14:24:00+00:00,632821340108,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=632821340108
180403,125662,prior,6,3,9,5.0,2016-03-16 12:56:00+00:00,633799428374,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=633799428374
2437237,125662,prior,7,4,16,1.0,2016-03-21 20:18:00+00:00,1Z0475665353566746,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z0475665353566746
3287501,125662,prior,8,5,20,1.0,2016-03-22 07:11:00+00:00,JD1154726484959654,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD1154726484959654
3362559,125662,prior,9,4,10,6.0,2016-03-23 18:23:00+00:00,9496169744814860602160,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9496169744814860602160
2950523,125662,prior,10,5,9,1.0,2016-03-29 19:38:00+00:00,9492723204701575592931,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9492723204701575592931
2049809,125662,prior,11,5,10,0.0,2016-03-30 17:56:00+00:00,JD5297563542836212,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD5297563542836212
17894,125662,prior,12,5,10,7.0,2016-03-30 22:15:00+00:00,JD5559111280507169,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD5559111280507169
1749491,125662,prior,13,5,11,7.0,2016-04-06 18:46:00+00:00,670642664080,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=670642664080
2402012,125662,prior,14,5,14,0.0,2016-04-13 22:50:00+00:00,622379002040,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=622379002040
3078851,125662,prior,15,2,9,4.0,2016-04-13 23:23:00+00:00,JD3382630287212551,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD3382630287212551
2740964,125662,prior,16,3,10,1.0,2016-04-17 07:46:00+00:00,621881172951,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=621881172951
2015596,125662,prior,17,5,15,2.0,2016-04-18 20:33:00+00:00,1Z8806905453426654,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z8806905453426654
2183067,125662,prior,18,4,10,6.0,2016-04-20 21:10:00+00:00,9457976823364194951583,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9457976823364194951583
458663,125662,prior,19,0,16,3.0,2016-04-26 01:44:00+00:00,JD3548225453856155,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD3548225453856155
2306063,125662,prior,20,2,9,2.0,2016-04-29 20:19:00+00:00,JD6961788493572487,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD6961788493572487
2135771,125662,prior,21,3,11,1.0,2016-05-01 18:58:00+00:00,JD2764278870158135,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD2764278870158135
1599789,125662,prior,22,3,15,7.0,2016-05-02 17:17:00+00:00,JD4851358984474955,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD4851358984474955
2465042,125662,prior,23,5,16,2.0,2016-05-09 17:13:00+00:00,9403879541166992388193,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9403879541166992388193
689948,125662,prior,24,4,11,6.0,2016-05-11 18:12:00+00:00,9488169198724514721690,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9488169198724514721690
2796414,125662,prior,25,5,15,1.0,2016-05-17 17:51:00+00:00,JD5394141182676055,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD5394141182676055
1061071,125662,prior,26,3,12,5.0,2016-05-18 20:15:00+00:00,9498161343294395289564,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9498161343294395289564
2763715,125662,prior,27,4,10,1.0,2016-05-23 21:42:00+00:00,649825012710,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=649825012710
2883607,125662,prior,28,5,14,1.0,2016-05-24 16:23:00+00:00,9465628398054229321255,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9465628398054229321255
1511065,125662,prior,29,2,11,4.0,2016-05-25 22:26:00+00:00,9425915769541033779492,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9425915769541033779492
3220351,125662,prior,30,3,18,1.0,2016-05-29 19:38:00+00:00,JD5009861439441074,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD5009861439441074
2074999,125662,prior,31,4,17,1.0,2016-05-30 23:56:00+00:00,646515107656,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=646515107656
287606,125662,prior,32,3,18,6.0,2016-05-31 17:44:00+00:00,JD0915297788278354,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD0915297788278354
2517865,125662,prior,33,4,9,1.0,2016-06-06 17:29:00+00:00,1Z7699632993309962,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z7699632993309962
2790732,125662,prior,34,5,16,1.0,2016-06-07 21:35:00+00:00,9484058332250688687390,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9484058332250688687390
1454658,125662,prior,35,4,9,6.0,2016-06-08 13:47:00+00:00,673824629095,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=673824629095
143059,125662,prior,36,5,14,1.0,2016-06-14 05:16:00+00:00,JD0734391145221657,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD0734391145221657
1590623,125662,prior,37,3,10,5.0,2016-06-15 20:53:00+00:00,JD5903581332774694,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD5903581332774694
1104663,125662,prior,38,5,15,2.0,2016-06-20 10:33:00+00:00,9466982843693459333821,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9466982843693459333821
2276802,125662,prior,39,2,10,4.0,2016-06-22 21:49:00+00:00,1Z8137563500107018,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z8137563500107018
1706250,125662,prior,40,3,17,1.0,2016-06-26 06:39:00+00:00,JD9993587022633708,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD9993587022633708
1362557,125662,prior,41,4,9,1.0,2016-06-27 17:10:00+00:00,1Z8704692227086589,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z8704692227086589
25947,125662,prior,42,3,11,6.0,2016-06-28 22:56:00+00:00,JD3180400584814669,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD3180400584814669
435215,125662,prior,43,1,22,5.0,2016-07-04 20:41:00+00:00,1Z4317557868281227,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z4317557868281227
2167220,125662,prior,44,2,15,1.0,2016-07-09 18:54:00+00:00,1Z3152387980416417,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z3152387980416417
1747730,125662,prior,45,4,11,2.0,2016-07-10 10:30:00+00:00,641187053325,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=641187053325
1774590,125662,prior,46,1,8,4.0,2016-07-12 17:02:00+00:00,1Z1223545825107501,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z1223545825107501
1279553,125662,prior,47,0,20,6.0,2016-07-16 17:28:00+00:00,JD6739448386290693,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD6739448386290693
1000407,125662,prior,48,2,10,2.0,2016-07-22 19:15:00+00:00,1Z3857059157318360,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z3857059157318360
1211396,125662,prior,49,4,16,2.0,2016-07-24 22:12:00+00:00,9452626672674448595762,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9452626672674448595762
1990193,125662,prior,50,0,15,3.0,2016-07-26 05:31:00+00:00,9489770888211443461106,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9489770888211443461106
1135987,125662,prior,51,4,11,4.0,2016-07-29 21:30:00+00:00,617185554449,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=617185554449
1820394,125662,prior,52,3,13,6.0,2016-08-02 21:17:00+00:00,1Z7439043597524717,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z7439043597524717
2284249,125662,prior,53,4,14,1.0,2016-08-08 18:41:00+00:00,1Z8026697630266214,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z8026697630266214
373697,125662,prior,54,5,16,1.0,2016-08-09 14:35:00+00:00,668545031215,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=668545031215
2637013,125662,prior,55,2,18,4.0,2016-08-10 00:41:00+00:00,1Z2732272783942591,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z2732272783942591
485253,125662,prior,56,4,9,2.0,2016-08-14 20:53:00+00:00,9423621236862013652702,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9423621236862013652702
1195590,125662,prior,57,5,16,1.0,2016-08-16 11:58:00+00:00,687095817128,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=687095817128
1215371,125662,prior,58,2,9,4.0,2016-08-17 17:24:00+00:00,629877974622,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=629877974622
2418732,125662,prior,59,3,14,1.0,2016-08-21 08:18:00+00:00,9482151884944227141866,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9482151884944227141866
1019522,125662,prior,60,5,16,2.0,2016-08-22 23:18:00+00:00,1Z4963897798199006,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z4963897798199006
1629231,125662,prior,61,3,12,5.0,2016-08-24 07:23:00+00:00,1Z3280666097396530,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z3280666097396530
1465957,125662,prior,62,4,9,1.0,2016-08-29 21:10:00+00:00,1Z8289650000368134,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z8289650000368134
851792,125662,prior,63,4,15,0.0,2016-08-30 22:16:00+00:00,668523653619,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=668523653619
1038660,125662,prior,64,5,16,1.0,2016-08-30 17:45:00+00:00,JD8394224505796070,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD8394224505796070
2333175,125662,prior,65,4,9,6.0,2016-08-31 21:17:00+00:00,614932508570,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=614932508570
655569,125662,prior,66,5,16,1.0,2016-09-06 23:56:00+00:00,JD3587258896323981,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD3587258896323981
1662559,125662,prior,67,3,10,5.0,2016-09-07 22:26:00+00:00,1Z8396428794720471,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z8396428794720471
3369797,125662,prior,68,4,17,1.0,2016-09-12 05:08:00+00:00,1Z0321669842187390,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z0321669842187390
2494310,125662,prior,69,5,17,1.0,2016-09-13 23:34:00+00:00,630038105418,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=630038105418
1319841,125662,prior,70,1,15,3.0,2016-09-14 18:25:00+00:00,649209346277,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=649209346277
3249582,125662,prior,71,1,17,0.0,2016-09-17 20:10:00+00:00,659612653463,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=659612653463
265077,125662,prior,72,4,9,3.0,2016-09-17 17:06:00+00:00,9497102971457919102586,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9497102971457919102586
1515946,125662,prior,73,6,23,2.0,2016-09-20 23:27:00+00:00,9432779003842899132574,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9432779003842899132574
633213,125662,prior,74,3,11,4.0,2016-09-22 18:46:00+00:00,1Z9996911579536755,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z9996911579536755
293771,125662,prior,75,3,15,0.0,2016-09-26 14:17:00+00:00,JD4313803604109779,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD4313803604109779
1093859,125662,prior,76,0,17,4.0,2016-09-26 17:47:00+00:00,JD2121831361212680,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD2121831361212680
182215,125662,prior,77,3,14,3.0,2016-09-30 21:19:00+00:00,JD6173298400784141,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD6173298400784141
1140634,125662,prior,78,5,11,2.0,2016-10-03 05:43:00+00:00,JD0054629659080846,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD0054629659080846
1345708,125662,prior,79,5,16,0.0,2016-10-05 17:42:00+00:00,9409440824354854095905,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9409440824354854095905
2602732,125662,prior,80,3,14,5.0,2016-10-05 17:59:00+00:00,9495655659566812199346,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9495655659566812199346
