order_id,status,changed_at
2612883,processing,2016-12-05 21:16:00+00:00
2612883,shipped,2016-12-06 19:39:00+00:00
2612883,delivered,2016-12-12 08:08:00+00:00
2867613,pending,2016-12-20 20:16:00+00:00
2867613,processing,2016-12-20 21:41:00+00:00
2867613,shipped,2016-12-22 20:53:00+00:00
2867613,delivered,2016-12-28 21:47:00+00:00
2756268,pending,2016-08-12 13:59:00+00:00
2756268,processing,2016-08-12 14:58:00+00:00
2756268,shipped,2016-08-13 15:26:00+00:00
2756268,delivered,2016-08-19 12:31:00+00:00
1916803,pending,2016-08-12 13:59:00+00:00
1916803,processing,2016-08-12 20:25:00+00:00
1916803,cancelled,2016-08-12 21:50:00+00:00
2888037,pending,2016-09-01 10:24:00+00:00
2888037,processing,2016-09-01 22:37:00+00:00
2888037,shipped,2016-09-02 11:40:00+00:00
2888037,delivered,2016-09-03 19:07:00+00:00
101008,pending,2016-09-15 19:36:00+00:00
101008,processing,2016-09-15 22:30:00+00:00
101008,shipped,2016-09-16 17:50:00+00:00
101008,delivered,2016-09-23 19:56:00+00:00
3418650,pending,2016-09-27 18:43:00+00:00
3418650,processing,2016-09-27 20:47:00+00:00
3418650,shipped,2016-09-28 10:37:00+00:00
3418650,delivered,2016-10-03 23:11:00+00:00
2479833,pending,2016-10-27 23:34:00+00:00
2479833,processing,2016-10-28 18:42:00+00:00
2479833,shipped,2016-10-29 18:02:00+00:00
2479833,delivered,2016-10-31 15:34:00+00:00
876412,pending,2016-11-02 17:19:00+00:00
876412,processing,2016-11-02 18:15:00+00:00
876412,shipped,2016-11-03 10:43:00+00:00
876412,delivered,2016-11-07 20:05:00+00:00
876412,refunded,2016-11-08 21:16:00+00:00
61777,pending,2016-11-02 17:19:00+00:00
61777,processing,2016-11-02 17:26:00+00:00
61777,shipped,2016-11-03 18:11:00+00:00
61777,delivered,2016-11-10 07:34:00+00:00
792888,pending,2016-11-11 17:49:00+00:00
792888,processing,2016-11-11 18:12:00+00:00
792888,shipped,2016-11-11 19:24:00+00:00
792888,delivered,2016-11-15 09:44:00+00:00
3225108,pending,2016-11-18 23:48:00+00:00
3225108,processing,2016-11-19 19:11:00+00:00
3225108,shipped,2016-11-20 18:34:00+00:00
3225108,delivered,2016-11-23 23:04:00+00:00
2545782,pending,2016-06-20 18:05:00+00:00
2545782,processing,2016-06-20 20:50:00+00:00
2545782,shipped,2016-06-20 22:16:00+00:00
2545782,delivered,2016-06-24 20:01:00+00:00
2545782,return_requested,2016-06-29 07:56:00+00:00
2545782,returned,2016-07-04 19:20:00+00:00
2545782,refunded,2016-07-05 07:58:00+00:00
2154557,pending,2016-06-20 18:05:00+00:00
2154557,processing,2016-06-20 19:49:00+00:00
2154557,shipped,2016-06-21 00:28:00+00:00
2154557,delivered,2016-06-23 22:27:00+00:00
412424,pending,2016-07-02 22:29:00+00:00
412424,processing,2016-07-02 22:56:00+00:00
412424,shipped,2016-07-03 21:49:00+00:00
412424,delivered,2016-07-07 16:48:00+00:00
243522,pending,2016-07-05 22:31:00+00:00
243522,processing,2016-07-05 23:28:00+00:00
243522,shipped,2016-07-06 08:38:00+00:00
243522,delivered,2016-07-07 21:27:00+00:00
243522,return_requested,2016-07-22 18:06:00+00:00
243522,returned,2016-07-25 19:16:00+00:00
243522,refunded,2016-07-26 18:21:00+00:00
2983434,pending,2016-07-11 13:29:00+00:00
2983434,processing,2016-07-11 22:57:00+00:00
2983434,shipped,2016-07-12 22:49:00+00:00
2983434,delivered,2016-07-14 22:30:00+00:00
2219901,pending,2016-07-21 00:16:00+00:00
2219901,processing,2016-07-21 21:25:00+00:00
2219901,shipped,2016-07-22 23:34:00+00:00
2219901,delivered,2016-07-24 01:25:00+00:00
2219901,return_requested,2016-07-29 06:31:00+00:00
2219901,returned,2016-08-01 00:43:00+00:00
2219901,refunded,2016-08-01 01:15:00+00:00
103308,pending,2016-07-25 10:29:00+00:00
103308,processing,2016-07-25 19:28:00+00:00
103308,shipped,2016-07-25 22:00:00+00:00
103308,delivered,2016-07-29 00:43:00+00:00
3013232,pending,2016-08-24 09:56:00+00:00
3013232,processing,2016-08-24 20:08:00+00:00
3013232,shipped,2016-08-25 08:12:00+00:00
3013232,delivered,2016-08-31 07:45:00+00:00
2568624,pending,2016-09-11 23:53:00+00:00
2568624,processing,2016-09-12 22:01:00+00:00
2568624,shipped,2016-09-14 09:35:00+00:00
2568624,delivered,2016-09-16 10:35:00+00:00
461095,pending,2016-10-04 18:33:00+00:00
461095,processing,2016-10-04 18:34:00+00:00
461095,shipped,2016-10-05 23:05:00+00:00
461095,delivered,2016-10-12 22:33:00+00:00
585601,pending,2016-10-19 21:36:00+00:00
585601,processing,2016-10-19 21:46:00+00:00
585601,shipped,2016-10-20 23:46:00+00:00
585601,delivered,2016-10-21 23:06:00+00:00
3078799,pending,2016-10-22 20:51:00+00:00
3078799,processing,2016-10-22 22:11:00+00:00
3078799,shipped,2016-10-23 18:03:00+00:00
3078799,delivered,2016-10-26 20:05:00+00:00
511900,pending,2016-11-11 17:49:00+00:00
511900,processing,2016-11-11 18:21:00+00:00
511900,shipped,2016-11-13 22:04:00+00:00
511900,delivered,2016-11-18 17:19:00+00:00
2182282,pending,2016-11-19 21:25:00+00:00
2182282,processing,2016-11-19 22:11:00+00:00
2182282,shipped,2016-11-20 21:28:00+00:00
2182282,delivered,2016-11-24 20:28:00+00:00
2182282,refunded,2016-11-24 20:45:00+00:00
1975083,pending,2016-11-26 19:29:00+00:00
1975083,processing,2016-11-26 19:37:00+00:00
1975083,cancelled,2016-11-26 20:39:00+00:00
3220440,pending,2016-12-18 13:43:00+00:00
3220440,processing,2016-12-18 20:50:00+00:00
3220440,shipped,2016-12-19 22:57:00+00:00
3220440,delivered,2016-12-20 13:44:00+00:00
255314,pending,2017-01-17 18:42:00+00:00
255314,processing,2017-01-17 22:39:00+00:00
255314,shipped,2017-01-19 18:52:00+00:00
255314,delivered,2017-01-25 23:33:00+00:00
1827184,pending,2017-01-25 21:36:00+00:00
1827184,processing,2017-01-25 22:10:00+00:00
1827184,shipped,2017-01-27 11:29:00+00:00
1827184,delivered,2017-02-02 19:18:00+00:00
2707785,pending,2017-02-24 08:04:00+00:00
2707785,processing,2017-02-24 16:21:00+00:00
2707785,shipped,2017-02-25 21:40:00+00:00
2707785,delivered,2017-03-03 17:56:00+00:00
1815211,pending,2017-02-28 05:16:00+00:00
1815211,processing,2017-02-28 05:36:00+00:00
1815211,shipped,2017-03-01 18:49:00+00:00
1815211,delivered,2017-03-07 23:01:00+00:00
1815211,return_requested,2017-03-15 22:00:00+00:00
1815211,returned,2017-03-16 14:47:00+00:00
1815211,refunded,2017-03-16 19:39:00+00:00
1834182,pending,2017-03-30 19:48:00+00:00
1834182,processing,2017-03-30 23:57:00+00:00
1834182,shipped,2017-03-31 07:22:00+00:00
1834182,delivered,2017-04-02 08:23:00+00:00
1834182,return_requested,2017-04-10 12:09:00+00:00
1834182,returned,2017-04-15 22:44:00+00:00
1834182,refunded,2017-04-19 22:53:00+00:00
265855,pending,2017-04-13 06:18:00+00:00
265855,processing,2017-04-13 21:55:00+00:00
265855,shipped,2017-04-13 22:32:00+00:00
265855,delivered,2017-04-20 18:54:00+00:00
784370,pending,2016-01-04 19:09:00+00:00
784370,processing,2016-01-04 19:43:00+00:00
784370,shipped,2016-01-05 17:40:00+00:00
784370,delivered,2016-01-06 17:57:00+00:00
1674671,pending,2016-01-04 19:09:00+00:00
1674671,processing,2016-01-04 20:14:00+00:00
1674671,shipped,2016-01-05 18:49:00+00:00
1674671,delivered,2016-01-11 20:59:00+00:00
1491093,pending,2016-01-11 21:16:00+00:00
1491093,processing,2016-01-11 21:49:00+00:00
1491093,shipped,2016-01-12 20:38:00+00:00
1491093,delivered,2016-01-16 18:31:00+00:00
2861119,pending,2016-01-18 17:10:00+00:00
2861119,processing,2016-01-18 17:36:00+00:00
2861119,shipped,2016-01-19 19:09:00+00:00
2861119,delivered,2016-01-23 18:12:00+00:00
1546635,pending,2016-01-26 23:49:00+00:00
1546635,processing,2016-01-27 21:23:00+00:00
1546635,shipped,2016-01-28 19:14:00+00:00
1546635,delivered,2016-01-29 10:56:00+00:00
110262,pending,2016-02-07 05:41:00+00:00
110262,processing,2016-02-07 18:59:00+00:00
110262,shipped,2016-02-08 16:03:00+00:00
110262,delivered,2016-02-10 21:59:00+00:00
2631632,pending,2016-02-14 18:28:00+00:00
2631632,processing,2016-02-14 22:53:00+00:00
2631632,shipped,2016-02-15 22:30:00+00:00
2631632,delivered,2016-02-19 21:13:00+00:00
2121642,pending,2016-02-22 20:48:00+00:00
2121642,processing,2016-02-22 21:39:00+00:00
2121642,shipped,2016-02-22 23:02:00+00:00
2121642,delivered,2016-02-26 17:06:00+00:00
885403,pending,2016-02-28 23:27:00+00:00
885403,processing,2016-02-28 23:38:00+00:00
885403,shipped,2016-02-29 08:11:00+00:00
885403,delivered,2016-03-03 18:41:00+00:00
2677218,pending,2016-03-20 22:59:00+00:00
2677218,processing,2016-03-21 00:23:00+00:00
2677218,shipped,2016-03-22 11:23:00+00:00
2677218,delivered,2016-03-23 21:41:00+00:00
1483287,pending,2016-04-03 22:33:00+00:00
1483287,processing,2016-04-03 23:34:00+00:00
1483287,shipped,2016-04-04 05:56:00+00:00
1483287,delivered,2016-04-08 21:35:00+00:00
320534,pending,2016-04-09 05:06:00+00:00
320534,processing,2016-04-09 13:52:00+00:00
320534,shipped,2016-04-10 18:15:00+00:00
320534,delivered,2016-04-14 22:28:00+00:00
159435,pending,2016-04-18 20:18:00+00:00
159435,processing,2016-04-18 21:27:00+00:00
159435,shipped,2016-04-19 01:33:00+00:00
159435,delivered,2016-04-20 21:59:00+00:00
418388,pending,2016-04-30 20:07:00+00:00
418388,processing,2016-04-30 21:24:00+00:00
418388,shipped,2016-05-01 18:53:00+00:00
418388,delivered,2016-05-02 11:04:00+00:00
83454,pending,2016-05-14 21:29:00+00:00
83454,processing,2016-05-14 22:06:00+00:00
83454,cancelled,2016-05-14 22:29:00+00:00
2214226,pending,2016-05-17 23:26:00+00:00
2214226,processing,2016-05-17 23:41:00+00:00
2214226,shipped,2016-05-19 17:41:00+00:00
2214226,delivered,2016-05-26 17:54:00+00:00
163196,pending,2016-06-05 19:26:00+00:00
163196,processing,2016-06-05 21:03:00+00:00
163196,shipped,2016-06-06 22:13:00+00:00
163196,delivered,2016-06-10 17:21:00+00:00
2383429,pending,2016-06-07 23:19:00+00:00
2383429,processing,2016-06-08 00:09:00+00:00
2383429,shipped,2016-06-08 23:08:00+00:00
2383429,delivered,2016-06-12 20:53:00+00:00
3159991,pending,2016-06-12 21:58:00+00:00
3159991,processing,2016-06-12 22:14:00+00:00
3159991,failed,2016-06-13 17:02:00+00:00
1259756,pending,2016-06-19 19:52:00+00:00
1259756,processing,2016-06-19 21:10:00+00:00
1259756,shipped,2016-06-20 23:30:00+00:00
1259756,delivered,2016-06-21 19:03:00+00:00
521742,pending,2016-06-26 21:00:00+00:00
521742,processing,2016-06-26 22:22:00+00:00
521742,shipped,2016-06-27 15:04:00+00:00
521742,delivered,2016-07-02 23:09:00+00:00
521742,return_requested,2016-07-03 18:57:00+00:00
521742,returned,2016-07-09 23:15:00+00:00
521742,refunded,2016-07-13 19:13:00+00:00
1601663,pending,2016-07-03 20:05:00+00:00
1601663,processing,2016-07-03 20:22:00+00:00
1601663,shipped,2016-07-04 21:52:00+00:00
1601663,delivered,2016-07-05 17:10:00+00:00
278326,pending,2016-07-10 19:35:00+00:00
278326,processing,2016-07-10 22:56:00+00:00
278326,shipped,2016-07-12 21:46:00+00:00
278326,delivered,2016-07-14 19:06:00+00:00
2122031,pending,2016-07-13 21:56:00+00:00
2122031,processing,2016-07-13 23:14:00+00:00
2122031,shipped,2016-07-14 19:45:00+00:00
2122031,delivered,2016-07-18 22:04:00+00:00
2122031,refunded,2016-07-18 23:42:00+00:00
277222,pending,2016-07-18 18:50:00+00:00
277222,processing,2016-07-18 18:57:00+00:00
277222,shipped,2016-07-19 21:42:00+00:00
277222,delivered,2016-07-23 00:09:00+00:00
231029,pending,2016-07-22 17:37:00+00:00
231029,processing,2016-07-22 19:04:00+00:00
231029,shipped,2016-07-23 17:21:00+00:00
231029,delivered,2016-07-24 20:02:00+00:00
2337722,pending,2016-07-26 23:46:00+00:00
2337722,processing,2016-07-27 22:42:00+00:00
2337722,shipped,2016-07-28 17:46:00+00:00
2337722,delivered,2016-08-02 18:24:00+00:00
1315147,pending,2016-07-30 01:31:00+00:00
1315147,processing,2016-07-30 08:52:00+00:00
1315147,shipped,2016-07-30 08:57:00+00:00
1315147,delivered,2016-08-06 23:22:00+00:00
1496190,pending,2016-08-08 09:51:00+00:00
1496190,processing,2016-08-08 17:36:00+00:00
1496190,cancelled,2016-08-08 21:54:00+00:00
1998866,pending,2016-08-12 22:25:00+00:00
1998866,processing,2016-08-12 22:30:00+00:00
1998866,shipped,2016-08-13 18:40:00+00:00
1998866,delivered,2016-08-18 00:16:00+00:00
1369490,pending,2016-08-27 09:23:00+00:00
1369490,processing,2016-08-27 16:18:00+00:00
1369490,shipped,2016-08-28 17:46:00+00:00
1369490,delivered,2016-08-30 21:00:00+00:00
2675124,pending,2016-09-07 00:24:00+00:00
2675124,processing,2016-09-07 19:26:00+00:00
2675124,shipped,2016-09-08 23:50:00+00:00
2675124,delivered,2016-09-14 22:50:00+00:00
416657,pending,2016-09-12 17:05:00+00:00
416657,processing,2016-09-12 17:52:00+00:00
416657,shipped,2016-09-13 20:56:00+00:00
416657,delivered,2016-09-19 19:17:00+00:00
1429226,pending,2016-09-13 01:32:00+00:00
1429226,processing,2016-09-13 17:17:00+00:00
1429226,shipped,2016-09-13 18:18:00+00:00
1429226,delivered,2016-09-15 00:24:00+00:00
892234,pending,2016-09-20 22:03:00+00:00
892234,processing,2016-09-20 23:22:00+00:00
892234,shipped,2016-09-21 17:09:00+00:00
892234,delivered,2016-09-28 23:38:00+00:00
2671379,pending,2016-09-26 23:28:00+00:00
2671379,processing,2016-09-27 00:30:00+00:00
2671379,shipped,2016-09-27 12:13:00+00:00
2671379,delivered,2016-09-28 23:15:00+00:00
601110,pending,2016-10-03 18:20:00+00:00
601110,processing,2016-10-03 19:08:00+00:00
601110,shipped,2016-10-04 20:35:00+00:00
601110,delivered,2016-10-06 22:49:00+00:00
2126328,pending,2016-10-18 17:20:00+00:00
2126328,processing,2016-10-18 21:32:00+00:00
2126328,shipped,2016-10-20 17:08:00+00:00
2126328,delivered,2016-10-22 20:16:00+00:00
1456235,pending,2016-10-22 21:20:00+00:00
1456235,processing,2016-10-22 22:32:00+00:00
1456235,shipped,2016-10-23 19:47:00+00:00
1456235,delivered,2016-10-28 12:04:00+00:00
3332107,pending,2016-11-16 22:43:00+00:00
3332107,processing,2016-11-16 23:21:00+00:00
3332107,shipped,2016-11-18 21:51:00+00:00
3332107,delivered,2016-11-20 22:39:00+00:00
1497878,pending,2016-11-21 17:47:00+00:00
1497878,processing,2016-11-21 18:00:00+00:00
1497878,shipped,2016-11-23 06:21:00+00:00
1497878,delivered,2016-11-30 19:12:00+00:00
2917606,pending,2016-12-01 18:59:00+00:00
2917606,processing,2016-12-01 20:54:00+00:00
2917606,shipped,2016-12-02 22:37:00+00:00
2917606,delivered,2016-12-06 13:47:00+00:00
3111619,pending,2016-12-05 18:47:00+00:00
3111619,processing,2016-12-05 19:44:00+00:00
3111619,shipped,2016-12-05 23:02:00+00:00
3111619,delivered,2016-12-09 20:40:00+00:00
1038623,pending,2016-12-06 18:13:00+00:00
1038623,processing,2016-12-06 19:15:00+00:00
1038623,shipped,2016-12-07 08:39:00+00:00
1038623,delivered,2016-12-08 21:39:00+00:00
735639,pending,2016-12-13 01:40:00+00:00
735639,processing,2016-12-13 20:31:00+00:00
735639,shipped,2016-12-14 21:20:00+00:00
735639,delivered,2016-12-16 23:20:00+00:00
1370727,pending,2016-12-15 22:04:00+00:00
1370727,processing,2016-12-15 22:09:00+00:00
1370727,shipped,2016-12-16 22:12:00+00:00
1370727,delivered,2016-12-23 19:04:00+00:00
2018369,pending,2016-12-18 05:52:00+00:00
2018369,processing,2016-12-18 21:27:00+00:00
2018369,cancelled,2016-12-18 22:27:00+00:00
2938269,pending,2016-02-07 13:20:00+00:00
2938269,processing,2016-02-07 14:52:00+00:00
2938269,shipped,2016-02-09 18:48:00+00:00
2938269,delivered,2016-02-14 11:18:00+00:00
2244026,pending,2016-02-07 13:20:00+00:00
2244026,processing,2016-02-07 17:26:00+00:00
2244026,cancelled,2016-02-07 17:29:00+00:00
1950891,pending,2016-02-10 19:19:00+00:00
1950891,processing,2016-02-10 20:25:00+00:00
1950891,shipped,2016-02-11 19:33:00+00:00
1950891,delivered,2016-02-16 21:34:00+00:00
827797,pending,2016-02-13 19:32:00+00:00
827797,processing,2016-02-13 20:19:00+00:00
827797,shipped,2016-02-15 21:13:00+00:00
827797,delivered,2016-02-21 19:54:00+00:00
227716,pending,2016-02-14 13:21:00+00:00
227716,processing,2016-02-14 18:15:00+00:00
227716,shipped,2016-02-15 14:41:00+00:00
227716,delivered,2016-02-16 21:12:00+00:00
2798115,pending,2016-02-15 22:35:00+00:00
2798115,processing,2016-02-15 23:50:00+00:00
2798115,shipped,2016-02-17 22:54:00+00:00
2798115,delivered,2016-02-20 17:43:00+00:00
3038934,pending,2016-02-15 23:43:00+00:00
3038934,processing,2016-02-16 23:55:00+00:00
3038934,shipped,2016-02-17 20:49:00+00:00
3038934,delivered,2016-02-23 19:48:00+00:00
6650,pending,2016-02-19 17:52:00+00:00
6650,processing,2016-02-19 22:35:00+00:00
6650,shipped,2016-02-20 19:51:00+00:00
6650,delivered,2016-02-25 22:54:00+00:00
2545764,pending,2016-02-22 10:50:00+00:00
2545764,processing,2016-02-22 10:58:00+00:00
2545764,shipped,2016-02-22 11:10:00+00:00
2545764,delivered,2016-02-23 21:20:00+00:00
2938939,pending,2016-02-26 17:48:00+00:00
2938939,processing,2016-02-26 21:46:00+00:00
2938939,shipped,2016-02-27 19:11:00+00:00
2938939,delivered,2016-03-01 23:35:00+00:00
689700,pending,2016-02-27 17:22:00+00:00
689700,processing,2016-02-27 23:11:00+00:00
689700,shipped,2016-02-29 18:17:00+00:00
689700,delivered,2016-03-05 17:15:00+00:00
401676,pending,2016-02-27 22:03:00+00:00
401676,processing,2016-02-27 22:46:00+00:00
401676,shipped,2016-02-28 19:58:00+00:00
401676,delivered,2016-03-02 08:29:00+00:00
1556656,pending,2016-03-05 12:37:00+00:00
1556656,processing,2016-03-05 19:03:00+00:00
1556656,shipped,2016-03-06 09:10:00+00:00
1556656,delivered,2016-03-09 01:23:00+00:00
2729813,pending,2016-03-06 17:42:00+00:00
2729813,processing,2016-03-06 17:55:00+00:00
2729813,shipped,2016-03-06 19:05:00+00:00
2729813,delivered,2016-03-11 23:44:00+00:00
887757,pending,2016-03-09 18:28:00+00:00
887757,processing,2016-03-09 19:34:00+00:00
887757,shipped,2016-03-11 10:22:00+00:00
887757,delivered,2016-03-16 15:42:00+00:00
455874,pending,2016-03-12 01:20:00+00:00
455874,processing,2016-03-12 20:34:00+00:00
455874,shipped,2016-03-13 07:52:00+00:00
455874,delivered,2016-03-14 20:41:00+00:00
2455354,pending,2016-03-12 01:25:00+00:00
2455354,processing,2016-03-12 23:03:00+00:00
2455354,shipped,2016-03-13 14:47:00+00:00
2455354,delivered,2016-03-16 19:20:00+00:00
1683050,pending,2016-03-14 10:03:00+00:00
1683050,processing,2016-03-14 18:27:00+00:00
1683050,shipped,2016-03-15 21:48:00+00:00
1683050,delivered,2016-03-19 22:58:00+00:00
1204933,pending,2016-03-15 09:40:00+00:00
1204933,processing,2016-03-15 22:13:00+00:00
1204933,failed,2016-03-15 23:08:00+00:00
2027461,pending,2016-03-15 23:04:00+00:00
2027461,processing,2016-03-15 23:31:00+00:00
2027461,cancelled,2016-03-16 18:28:00+00:00
1248328,pending,2016-03-18 18:12:00+00:00
1248328,processing,2016-03-18 19:02:00+00:00
1248328,shipped,2016-03-20 22:54:00+00:00
1248328,delivered,2016-03-24 15:40:00+00:00
1671043,pending,2016-03-19 12:23:00+00:00
1671043,processing,2016-03-19 12:41:00+00:00
1671043,cancelled,2016-03-19 21:06:00+00:00
993416,pending,2016-03-19 20:15:00+00:00
993416,processing,2016-03-19 21:20:00+00:00
993416,shipped,2016-03-20 17:32:00+00:00
993416,delivered,2016-03-25 15:18:00+00:00
993416,return_requested,2016-04-04 11:48:00+00:00
993416,returned,2016-04-11 22:01:00+00:00
993416,refunded,2016-04-14 23:25:00+00:00
1358805,pending,2016-03-23 11:25:00+00:00
1358805,processing,2016-03-23 21:09:00+00:00
1358805,shipped,2016-03-24 09:25:00+00:00
1358805,delivered,2016-03-29 08:04:00+00:00
252695,pending,2016-03-26 21:19:00+00:00
252695,processing,2016-03-26 22:11:00+00:00
252695,shipped,2016-03-27 17:43:00+00:00
252695,delivered,2016-03-28 20:49:00+00:00
252695,return_requested,2016-04-11 18:48:00+00:00
252695,returned,2016-04-18 20:13:00+00:00
252695,refunded,2016-04-20 23:52:00+00:00
2339659,pending,2016-08-26 17:32:00+00:00
2339659,processing,2016-08-26 19:00:00+00:00
2339659,shipped,2016-08-27 23:35:00+00:00
2339659,delivered,2016-08-28 17:49:00+00:00
1007292,pending,2016-08-26 17:32:00+00:00
1007292,processing,2016-08-26 21:43:00+00:00
1007292,cancelled,2016-08-26 22:03:00+00:00
2402699,pending,2016-09-09 22:07:00+00:00
2402699,processing,2016-09-09 23:09:00+00:00
2402699,shipped,2016-09-10 09:48:00+00:00
2402699,delivered,2016-09-14 19:37:00+00:00
3090036,pending,2016-10-07 21:30:00+00:00
3090036,processing,2016-10-07 21:35:00+00:00
3090036,shipped,2016-10-08 22:40:00+00:00
3090036,delivered,2016-10-10 19:32:00+00:00
2521306,pending,2016-10-13 17:04:00+00:00
2521306,processing,2016-10-13 20:39:00+00:00
2521306,cancelled,2016-10-13 21:00:00+00:00
3276991,pending,2016-10-22 18:28:00+00:00
3276991,processing,2016-10-22 20:06:00+00:00
3276991,shipped,2016-10-24 18:58:00+00:00
3276991,delivered,2016-10-28 22:12:00+00:00
1536971,pending,2016-02-17 18:31:00+00:00
1536971,processing,2016-02-17 19:04:00+00:00
1536971,shipped,2016-02-18 21:07:00+00:00
1536971,delivered,2016-02-21 14:40:00+00:00
1430241,pending,2016-02-17 18:31:00+00:00
1430241,processing,2016-02-17 19:18:00+00:00
1430241,shipped,2016-02-18 21:26:00+00:00
1430241,delivered,2016-02-20 19:52:00+00:00
2882278,pending,2016-03-18 17:05:00+00:00
2882278,processing,2016-03-18 21:52:00+00:00
2882278,shipped,2016-03-19 19:58:00+00:00
2882278,delivered,2016-03-23 19:12:00+00:00
187491,pending,2016-04-06 00:16:00+00:00
187491,processing,2016-04-06 16:36:00+00:00
187491,shipped,2016-04-07 20:07:00+00:00
187491,delivered,2016-04-08 23:23:00+00:00
833184,pending,2016-04-12 17:48:00+00:00
833184,processing,2016-04-12 21:09:00+00:00
833184,shipped,2016-04-13 14:45:00+00:00
833184,delivered,2016-04-16 07:50:00+00:00
5184,pending,2016-04-22 13:45:00+00:00
5184,processing,2016-04-22 14:06:00+00:00
5184,shipped,2016-04-22 21:54:00+00:00
5184,delivered,2016-04-24 19:44:00+00:00
5184,return_requested,2016-04-29 17:43:00+00:00
5184,returned,2016-05-02 11:14:00+00:00
5184,refunded,2016-05-04 23:35:00+00:00
3389983,pending,2016-05-16 23:21:00+00:00
3389983,processing,2016-05-17 06:27:00+00:00
3389983,shipped,2016-05-17 23:18:00+00:00
3389983,delivered,2016-05-24 23:40:00+00:00
916893,pending,2016-05-26 21:42:00+00:00
916893,processing,2016-05-26 22:18:00+00:00
916893,shipped,2016-05-28 19:13:00+00:00
916893,delivered,2016-06-02 18:41:00+00:00
1191966,pending,2016-05-30 17:30:00+00:00
1191966,processing,2016-05-30 19:46:00+00:00
1191966,shipped,2016-05-31 22:10:00+00:00
1191966,delivered,2016-06-07 22:37:00+00:00
1936820,pending,2016-05-30 17:30:00+00:00
1936820,processing,2016-05-30 21:09:00+00:00
1936820,shipped,2016-05-31 08:00:00+00:00
1936820,delivered,2016-06-04 22:25:00+00:00
3249605,pending,2016-06-23 22:13:00+00:00
3249605,processing,2016-06-23 22:36:00+00:00
3249605,shipped,2016-06-25 12:01:00+00:00
3249605,delivered,2016-06-29 10:22:00+00:00
2371819,pending,2016-07-23 10:54:00+00:00
2371819,processing,2016-07-23 23:05:00+00:00
2371819,shipped,2016-07-24 22:55:00+00:00
2371819,delivered,2016-07-29 20:25:00+00:00
1567529,pending,2016-08-07 22:41:00+00:00
1567529,processing,2016-08-07 23:43:00+00:00
1567529,shipped,2016-08-09 14:51:00+00:00
1567529,delivered,2016-08-16 05:27:00+00:00
3301901,pending,2016-08-19 09:55:00+00:00
3301901,processing,2016-08-19 21:05:00+00:00
3301901,shipped,2016-08-20 21:44:00+00:00
3301901,delivered,2016-08-21 20:33:00+00:00
2102621,pending,2016-08-29 23:34:00+00:00
2102621,processing,2016-08-29 23:38:00+00:00
2102621,shipped,2016-08-30 22:23:00+00:00
2102621,delivered,2016-08-31 21:23:00+00:00
722086,pending,2016-09-10 18:06:00+00:00
722086,processing,2016-09-10 18:08:00+00:00
722086,shipped,2016-09-11 10:08:00+00:00
722086,delivered,2016-09-17 01:51:00+00:00
2752289,pending,2016-10-10 12:16:00+00:00
2752289,processing,2016-10-10 20:14:00+00:00
2752289,shipped,2016-10-11 17:41:00+00:00
2752289,delivered,2016-10-16 06:02:00+00:00
2808137,pending,2016-11-09 22:45:00+00:00
2808137,processing,2016-11-10 00:02:00+00:00
2808137,shipped,2016-11-10 18:30:00+00:00
2808137,delivered,2016-11-12 17:07:00+00:00
947811,pending,2016-05-01 17:00:00+00:00
947811,processing,2016-05-01 19:53:00+00:00
947811,shipped,2016-05-03 22:53:00+00:00
947811,delivered,2016-05-07 19:07:00+00:00
534981,pending,2016-05-01 17:00:00+00:00
534981,processing,2016-05-01 20:39:00+00:00
534981,shipped,2016-05-02 21:11:00+00:00
534981,delivered,2016-05-05 23:16:00+00:00
534981,return_requested,2016-05-08 01:36:00+00:00
534981,returned,2016-05-11 19:59:00+00:00
534981,refunded,2016-05-14 07:02:00+00:00
2197373,pending,2016-05-23 21:25:00+00:00
2197373,processing,2016-05-23 22:50:00+00:00
2197373,shipped,2016-05-24 21:19:00+00:00
2197373,delivered,2016-05-28 13:10:00+00:00
1850526,pending,2016-06-10 18:56:00+00:00
1850526,processing,2016-06-10 23:03:00+00:00
1850526,shipped,2016-06-11 23:08:00+00:00
1850526,delivered,2016-06-14 21:57:00+00:00
1689168,pending,2016-11-04 22:39:00+00:00
1689168,processing,2016-11-04 22:54:00+00:00
1689168,shipped,2016-11-06 13:57:00+00:00
1689168,delivered,2016-11-11 17:16:00+00:00
1689168,return_requested,2016-11-12 14:53:00+00:00
1689168,returned,2016-11-18 18:12:00+00:00
1689168,refunded,2016-11-18 19:11:00+00:00
1155416,pending,2016-11-04 22:39:00+00:00
1155416,processing,2016-11-04 23:15:00+00:00
1155416,shipped,2016-11-05 19:40:00+00:00
1155416,delivered,2016-11-10 19:30:00+00:00
2297754,pending,2016-12-04 07:35:00+00:00
2297754,processing,2016-12-04 08:14:00+00:00
2297754,shipped,2016-12-05 23:01:00+00:00
2297754,delivered,2016-12-11 20:17:00+00:00
258445,pending,2017-01-03 14:16:00+00:00
258445,processing,2017-01-03 23:50:00+00:00
258445,shipped,2017-01-04 17:33:00+00:00
258445,delivered,2017-01-10 20:19:00+00:00
258445,return_requested,2017-01-11 21:50:00+00:00
258445,returned,2017-01-17 06:13:00+00:00
258445,refunded,2017-01-18 01:18:00+00:00
