order_id,product_id,add_to_cart_order,reordered
1653919,49685,1,0
1653919,27019,2,0
1653919,43148,3,1
1653940,27335,1,0
1653940,21206,2,0
1653940,14901,3,0
1653959,29034,1,0
1653959,44189,2,0
1653959,26767,3,1
1653959,38337,4,0
1653959,11988,5,1
1654181,4889,1,1
1654181,27104,2,1
1654181,4658,3,1
1654181,39275,4,1
1654181,44514,5,1
1654182,23288,1,1
1654182,2361,2,1
1654182,18362,3,1
1654182,5959,4,1
1654182,27664,5,1
1654182,38383,6,1
1654182,44292,7,1
1654182,24852,8,1
1654249,34497,1,0
1654249,8021,2,1
1654249,25133,3,1
1654249,32304,4,0
1654249,4921,5,0
1654249,42768,6,0
1654249,42617,7,0
1654249,45613,8,0
1654272,25513,1,1
1654272,4461,2,0
1654272,9424,3,0
1654272,5145,4,0
1654272,10199,5,1
1654272,47135,6,0
1654694,22825,1,1
1654694,8277,2,1
1654694,46969,3,1
1654694,27104,4,1
1654694,49235,5,1
1654694,21903,6,1
1654694,33000,7,1
1654694,1463,8,1
1654694,5353,9,1
1654694,38273,10,0
1654694,23801,11,0
1654694,5240,12,0
1654694,19678,13,1
1654694,27744,14,0
1654694,45007,15,1
1654694,10814,16,0
1654694,47672,17,0
1654694,8057,18,1
1654694,29987,19,1
1654694,37119,20,1
1654694,27344,21,0
1654694,25330,22,1
1654694,13176,23,0
1654694,40706,24,1
1654694,38777,25,0
1654962,4595,1,0
1654962,33198,2,0
1654962,890,3,0
1654962,14901,4,0
1654962,25745,5,0
1654962,26040,6,0
1654962,31663,7,0
1654962,14464,8,0
1654962,44014,9,0
1654962,17619,10,0
1654962,4136,11,0
1654962,30305,12,0
1654962,8638,13,0
1654962,41319,14,0
1655276,33075,1,0
1655276,37606,2,0
1655276,28993,3,1
1655276,33452,4,1
1655276,36703,5,0
1655285,18362,1,0
1655285,24852,2,0
1655285,47766,3,0
1655285,27845,4,0
1655285,28204,5,0
1655285,43086,6,0
1655285,23517,7,0
1655285,28066,8,0
1655285,6104,9,0
1655285,44560,10,0
1655445,46906,1,1
1655445,21137,2,1
1655445,11737,3,1
1655445,12745,4,1
1655445,17487,5,1
1655445,42828,6,0
1655445,30561,7,1
1655445,36724,8,1
1655445,26283,9,1
1655445,21903,10,1
1655445,47209,11,1
1655445,35503,12,0
1655445,712,13,1
1655445,19748,14,0
1655485,24852,1,1
1655485,28204,2,1
1655485,44632,3,1
1655485,25890,4,0
1655485,38293,5,0
1655485,17462,6,1
1655485,33401,7,1
1655485,28985,8,1
1655485,49683,9,0
1655485,15151,10,0
1655485,10017,11,0
1656327,47977,1,1
1656327,45005,2,1
1656327,4210,3,1
1656327,41276,4,0
1656327,3800,5,1
1656327,5025,6,0
1656327,36758,7,1
1656327,16797,8,1
1656327,6518,9,1
1656327,625,10,1
1656327,22218,11,0
1656327,37266,12,0
1656327,41844,13,1
1656327,4137,14,1
1656327,13032,15,0
1656447,23288,1,1
1656447,13889,2,0
1656447,10537,3,1
1656447,45927,4,0
1656447,6347,5,0
1656447,21903,6,0
1656483,21137,1,1
1656483,43122,2,1
1656483,24852,3,1
1656957,22825,1,0
1656957,45007,2,1
1656957,35935,3,1
1657062,7781,1,1
1657062,6361,2,1
1657062,40310,3,1
1657062,30252,4,1
1657062,40724,5,1
1657159,24010,1,1
1657159,27454,2,1
1657159,27104,3,1
1657159,44422,4,1
1657159,17949,5,1
1657159,6541,6,0
1657159,5646,7,1
1657159,5077,8,1
1657159,22963,9,1
1657159,19057,10,1
1657159,21137,11,1
1657159,23060,12,1
1657159,14491,13,1
1657159,3952,14,1
1657159,49075,15,1
1657159,3599,16,1
1657159,2452,17,1
1657159,4455,18,1
1657159,31577,19,1
1657159,5547,20,1
1657159,12572,21,0
1657159,43961,22,1
1657159,365,23,0
1657159,10385,24,1
1657159,30233,25,1
1657159,34608,26,0
1657159,31343,27,0
1657159,11078,28,0
1657159,13166,29,1
1657159,5933,30,0
1657321,35053,1,0
1657321,14678,2,1
1657321,46058,3,1
1657321,37710,4,1
1657321,36472,5,1
1657321,769,6,1
1657321,38928,7,1
1657321,32079,8,1
1657414,23986,1,1
1657414,11937,2,1
1657414,24852,3,1
1657414,25640,4,1
1657414,49628,5,1
1657414,9550,6,1
1657414,3957,7,0
1657478,24852,1,1
1657478,47766,2,1
1657478,18465,3,1
1657478,7673,4,1
1657478,41259,5,1
1657478,34969,6,1
1657478,20114,7,1
1657478,24184,8,1
1657478,15290,9,1
1657478,4605,10,1
1657478,28849,11,1
1657478,27086,12,1
1657478,8518,13,1
1657478,48679,14,1
1657478,5618,15,1
1657478,24964,16,1
1657478,13629,17,1
1657478,46979,18,1
1657478,40706,19,1
1657478,21903,20,1
1657478,2295,21,1
1657478,31181,22,1
1657478,8955,23,1
1657478,2086,24,1
1657478,47738,25,1
1657478,35140,26,1
1657478,19508,27,1
1657478,27521,28,1
1657478,31553,29,1
1657478,40604,30,1
1657478,12779,31,1
1657478,31343,32,1
1657478,2954,33,1
1657478,18479,34,1
1657478,21938,35,1
1657478,4799,36,1
1657478,41065,37,1
1657478,7179,38,1
1657478,10060,39,1
1657478,36294,40,1
1657478,26242,41,1
1657478,37107,42,1
1657478,605,43,0
1657478,30305,44,0
1657516,2086,1,1
1657516,8021,2,1
1657516,35951,3,1
1657516,39275,4,1
1657516,44684,5,1
1657516,32781,6,1
1657516,43467,7,1
1657516,16333,8,0
1657516,36493,9,1
1657839,41787,1,1
1657839,14897,2,1
1657839,6887,3,0
1657839,5991,4,0
1657839,44155,5,0
1657839,9327,6,0
1657839,9837,7,0
1657839,35786,8,0
1657839,49647,9,0
1657839,6233,10,0
1657839,4920,11,1
1657839,17795,12,0
1658062,35935,1,1
1658062,44570,2,0
1658062,45007,3,0
1658344,44422,1,0
1658344,19660,2,0
1658344,41212,3,0
1658344,46979,4,0
1658344,47734,5,0
1658344,10749,6,0
1658344,47209,7,0
1658344,19057,8,0
1658344,3481,9,0
1658344,41950,10,0
1658402,47209,1,1
1658402,4562,2,1
1658402,7628,3,1
1658402,43961,4,0
1658402,49026,5,1
1658402,47144,6,1
1658402,25424,7,1
1658402,45453,8,1
1658402,9421,9,0
1658402,38400,10,1
1658402,25931,11,1
1658402,24035,12,1
1658402,34137,13,1
1658402,45066,14,0
1658402,2361,15,0
1658664,13249,1,1
1658664,9762,2,1
1658664,4176,3,0
1658664,12910,4,0
1658921,23662,1,1
1658921,21292,2,1
1659212,17461,1,1
1659212,17622,2,1
1659212,17284,3,1
1659212,39877,4,1
1659212,12039,5,1
1659212,47626,6,1
1659212,691,7,1
1659212,42929,8,1
1659212,47953,9,1
1659212,22825,10,1
1659212,21405,11,1
1659212,8277,12,1
1659212,41844,13,1
1659212,5514,14,1
1659212,5764,15,1
1659212,30391,16,1
1659212,41392,17,1
1659212,47209,18,1
1659212,38159,19,1
1659212,30142,20,1
1659212,13176,21,1
1659212,24887,22,1
1659302,38928,1,1
1659631,32689,1,0
1659631,7862,2,0
1659631,10310,3,0
1659992,34969,1,1
1659992,36695,2,1
1659992,39055,3,1
1659992,25623,4,0
1659992,46226,5,0
1659992,24852,6,1
1659992,31041,7,0
1659992,12033,8,0
1659992,22164,9,0
1659992,12564,10,0
1660119,40939,1,1
1660166,40910,1,1
1660166,34024,2,1
1660166,10333,3,1
1660166,13679,4,1
1660166,41385,5,1
1660260,32864,1,1
1660260,17807,2,1
1660260,42585,3,1
1660260,432,4,1
1660260,21903,5,1
1660260,32655,6,1
1660260,39877,7,1
1660260,13166,8,1
1660660,16797,1,1
1660660,16768,2,1
1660660,49198,3,1
1660660,28092,4,1
1660660,5782,5,1
1660660,18471,6,0
1660660,20765,7,0
1660660,24852,8,1
1660660,49683,9,1
1660660,5077,10,1
1660660,21497,11,1
1660660,40310,12,0
1660660,2731,13,0
1660660,17316,14,1
1660660,42556,15,0
1660660,27102,16,1
1660660,17795,17,1
1660660,11892,18,0
1660660,24786,19,0
1660660,17140,20,0
1661224,33425,1,1
1661224,27681,2,1
1661224,3023,3,1
1661224,5550,4,1
1661224,16221,5,1
1661224,44536,6,1
1661224,1940,7,1
1661224,42491,8,1
1661224,32288,9,1
1661224,873,10,1
1661224,32019,11,1
1661224,21903,12,1
1661224,34504,13,1
1661224,20590,14,1
1661224,15840,15,0
1661224,24274,16,1
1661224,2240,17,1
1661224,20817,18,1
1661224,6867,19,1
1661361,48421,1,1
1661361,16260,2,1
1661361,20995,3,1
1661361,31960,4,1
1661361,45005,5,1
1661361,14862,6,1
1661361,21333,7,1
1661361,47111,8,1
1661361,14381,9,1
1661361,4591,10,1
1661361,33508,11,1
1661361,36258,12,1
1661361,9130,13,1
1661361,39947,14,1
1661361,6631,15,1
1662559,24053,1,1
1662559,41657,2,1
1662559,2022,3,1
1662559,33129,4,0
1662559,19051,5,0
1662559,15592,6,1
1662559,19348,7,1
1662559,47144,8,1
1662559,43295,9,0
1662559,42240,10,1
1662559,9623,11,1
1662559,12919,12,1
1662559,5422,13,1
1662559,13866,14,1
1662849,35951,1,1
1662849,33198,2,1
1662849,7806,3,1
1662849,22035,4,1
1662849,46313,5,1
1662849,33000,6,1
1662849,14678,7,1
1662849,9038,8,1
1662849,17948,9,1
1662849,9339,10,1
1662849,31504,11,1
1662849,30850,12,1
1662849,35547,13,1
1662849,36865,14,1
1662849,39427,15,1
1662849,27061,16,1
1662849,19627,17,1
1662849,29374,18,1
1662849,30388,19,1
1662849,28289,20,1
1662849,6541,21,1
1662849,47875,22,1
1662849,41375,23,1
1662849,31772,24,1
1662849,48679,25,1
1662849,25530,26,1
1662849,42768,27,1
1662849,14355,28,1
1662849,16321,29,1
1662849,32864,30,1
1662849,21057,31,1
1662849,48110,32,0
1662849,42030,33,0
1662849,3683,34,0
1662849,5652,35,0
1662849,27086,36,0
1663446,12271,1,0
1663446,39534,2,0
1663485,23165,1,0
1663485,40545,2,1
1663485,46979,3,0
1663485,24852,4,1
1663485,7806,5,1
1663485,17766,6,1
1663493,42500,1,1
1663493,43352,2,0
1663493,39275,3,1
1663493,20844,4,0
1663493,39001,5,1
1663493,32455,6,0
1663493,37710,7,0
1663866,35976,1,0
1663866,10957,2,0
1663866,30353,3,1
1663866,47977,4,1
1663866,2717,5,1
1663866,12576,6,1
1663866,31964,7,1
1663866,27275,8,1
1663866,39947,9,1
1663866,21288,10,1
1663866,36316,11,1
1664349,24852,1,1
1664349,44765,2,1
1664349,28204,3,1
1664349,28199,4,1
1664501,24852,1,1
1664501,27730,2,1
1664501,24024,3,1
1664501,41787,4,1
1664501,10305,5,1
1664601,7014,1,0
1665252,30639,1,1
1665252,35536,2,1
1665252,41844,3,0
1665714,13176,1,1
1665714,36929,2,1
1665714,39928,3,0
1665714,29894,4,0
1665714,5621,5,0
1665762,39475,1,1
1665762,27845,2,1
1665762,28199,3,1
1665762,47766,4,1
1665762,41065,5,1
1665762,8424,6,1
1665762,19706,7,1
1665762,19678,8,1
1665762,10369,9,1
1665762,26717,10,1
1665762,38293,11,1
1665762,47626,12,1
1665762,31086,13,1
1665762,44359,14,1
1665762,26283,15,1
1665762,29487,16,0
1665762,9327,17,1
1665762,44873,18,1
1665762,25272,19,0
1665762,31371,20,1
1665762,15649,21,1
1665762,27104,22,1
1665806,33845,1,1
1665806,17122,2,1
1665806,24852,3,1
1665806,12403,4,1
1665806,38739,5,1
1665806,19604,6,1
1665806,44949,7,1
1665806,39844,8,1
1667028,31720,1,1
1667028,24838,2,1
1667028,5876,3,0
1667028,39812,4,0
1667028,21616,5,0
1667028,42828,6,1
1667028,28745,7,1
1667028,33407,8,0
1667028,14462,9,0
1667028,21066,10,0
1667221,34243,1,0
1667221,47209,2,1
1667221,46979,3,0
1667221,10291,4,1
1667221,26940,5,0
1667221,29662,6,1
1667221,13176,7,0
1667221,31277,8,1
1667221,28656,9,1
1667221,27966,10,0
1667775,432,1,1
1667775,31036,2,0
1667775,19057,3,0
1667775,30978,4,0
1667911,19057,1,0
1667911,46979,2,0
1667911,4920,3,0
1667911,21295,4,0
1667911,21137,5,0
1667911,39275,6,0
1667911,47788,7,0
1667911,38562,8,0
1667911,46526,9,0
1667911,34243,10,0
1667911,5991,11,0
1667911,42127,12,0
1667911,21195,13,0
1667911,5334,14,0
1667966,45468,1,1
1667966,43973,2,1
1667966,25300,3,1
1667966,21240,4,1
1667966,43821,5,1
1667966,11513,6,1
1667966,37092,7,1
1667966,35512,8,1
1667966,13606,9,1
1667966,32303,10,1
1667966,38293,11,1
1667966,33647,12,1
1667966,41665,13,1
1667966,27323,14,1
1667966,11827,15,1
1667966,41273,16,1
1667966,47792,17,1
1667966,17994,18,0
1667966,26056,19,1
1667966,1090,20,1
1667966,34117,21,1
1667966,30720,22,1
1667966,40287,23,0
1667966,26432,24,0
1668203,47144,1,1
1668203,19478,2,1
1668203,14399,3,1
1668203,18352,4,1
1668203,21174,5,1
1668531,35342,1,0
1668531,21333,2,1
1668531,285,3,1
1668531,6473,4,1
1668531,36186,5,1
1668531,21553,6,1
1668653,24170,1,0
1668653,15945,2,0
1668653,43129,3,0
1668653,4595,4,1
1668653,8920,5,0
1668653,31663,6,1
1668653,48192,7,0
1668653,44533,8,0
1668653,21137,9,0
1668653,1160,10,0
1668653,27360,11,0
1668653,41844,12,0
1668653,3873,13,0
1668653,22025,14,0
1668653,19766,15,0
1668653,24850,16,0
1668653,33845,17,0
1668653,36085,18,0
1668653,13237,19,0
1668653,1940,20,0
1668653,33819,21,0
1668844,35547,1,1
1668844,24852,2,1
1668844,16528,3,1
1668844,41950,4,1
1668844,49683,5,1
1668844,12384,6,1
1668844,49383,7,1
1668844,15290,8,1
1668844,47626,9,1
1668844,7325,10,1
1668844,47209,11,1
1668844,19057,12,1
1668844,24359,13,1
1668844,7010,14,1
1668844,22935,15,1
1668844,149,16,1
1668844,18999,17,0
1669246,13431,1,0
1669246,21903,2,1
1669336,48260,1,0
1669336,32655,2,1
1669336,44504,3,0
1669336,39877,4,0
1669336,40593,5,1
1669336,16797,6,1
1669336,42736,7,1
1669353,8230,1,1
1669353,1463,2,1
1669353,47209,3,0
1669353,18117,4,1
1669353,36676,5,0
1669353,16869,6,0
1669353,28725,7,0
1669353,44097,8,0
1669353,31342,9,0
1669353,45608,10,0
1669353,44577,11,0
1669353,19051,12,0
1669353,4056,13,0
1669353,5856,14,0
1669511,41950,1,1
1669511,24841,2,1
1669511,33125,3,1
1669511,47018,4,0
1669511,18272,5,1
1669511,8021,6,1
1669511,19348,7,1
1669511,45946,8,0
1669511,14364,9,1
1669577,40604,1,0
1669577,31506,2,1
1669577,21903,3,1
1669577,44142,4,1
1669577,24852,5,1
1669577,47766,6,1
1669914,25865,1,1
1669914,30117,2,0
1669914,16223,3,1
1669940,6532,1,1
1669940,22220,2,1
1669940,1463,3,1
1669940,24852,4,1
1669940,651,5,1
1669940,45633,6,1
1669940,9595,7,0
1669940,32096,8,1
1669940,4799,9,1
1669940,712,10,0
1669940,39477,11,0
1669940,2452,12,0
1669940,8638,13,0
1669940,12252,14,0
1670166,16797,1,1
1670166,19691,2,0
1670177,5077,1,1
1670177,11182,2,1
1670177,35951,3,1
1670177,28985,4,1
1670177,8424,5,1
1670177,46802,6,1
1670177,27845,7,1
1670177,4920,8,1
1670177,14399,9,1
1670177,27999,10,1
1670177,31717,11,1
1670177,32096,12,1
1670177,34126,13,1
1670177,21137,14,1
1670177,24964,15,1
1670177,27104,16,1
1670177,11520,17,1
1670177,42768,18,1
1670177,46667,19,0
1670177,19457,20,1
1670177,47601,21,1
1670177,41169,22,0
1670452,35193,1,0
1670452,45664,2,0
1670452,35838,3,0
1670452,34786,4,0
1670452,19472,5,0
1670452,19981,6,0
1670452,22650,7,0
1670452,24852,8,1
1670452,41974,9,0
1670452,14897,10,1
1670452,22326,11,0
1670452,5200,12,1
1670452,21748,13,0
1670452,19348,14,0
1670452,33379,15,1
1670452,18111,16,0
1670452,45873,17,0
1670452,9755,18,0
1670452,5077,19,1
1670452,13733,20,1
1670452,44155,21,1
1670997,25990,1,0
1670997,34106,2,0
1670997,48226,3,0
1670997,3919,4,0
1670997,39859,5,0
1670997,24713,6,1
1670997,28464,7,0
1670997,16696,8,0
1670997,10215,9,1
1670997,6912,10,0
1670997,38452,11,0
1670997,31423,12,0
1670997,3539,13,0
1670997,28169,14,0
1670997,16997,15,0
1670997,35956,16,0
1670997,16436,17,0
1670997,31676,18,0
1670997,39803,19,0
1670997,40009,20,0
1670997,1483,21,0
1671043,47926,1,1
1671043,24852,2,1
1671080,5275,1,1
1671080,39735,2,1
1671080,31966,3,0
1671080,5198,4,0
1671080,40557,5,0
1671080,16523,6,1
1671080,16492,7,0
1671080,35861,8,1
1671080,33065,9,0
1671080,48527,10,1
1671080,23032,11,1
1671080,49678,12,1
1671080,17994,13,1
1671474,48642,1,0
1671474,13176,2,1
1671474,19057,3,1
1671474,11777,4,1
1671474,26604,5,1
1671474,44359,6,1
1671474,33433,7,1
1671474,28566,8,1
1671474,49621,9,0
1671474,18531,10,0
1671474,26283,11,0
1671474,14852,12,0
1671474,9366,13,0
1671474,21137,14,1
1671474,30700,15,0
1671474,16710,16,0
1671474,12163,17,0
1671474,3807,18,0
1671474,46279,19,1
1671474,46355,20,0
1671474,17794,21,1
1671652,18232,1,0
1671652,37103,2,1
1671652,25705,3,0
1671652,26369,4,0
1671652,23805,5,1
1671652,13176,6,1
1671652,17652,7,1
1671652,30604,8,1
1671652,47026,9,0
1672240,20195,1,1
1672240,43782,2,1
1672240,14715,3,1
1672240,21376,4,0
1672240,18288,5,0
1672240,33953,6,1
1672240,4306,7,0
1672240,17341,8,0
1672240,21333,9,0
1672301,35221,1,1
1672301,44632,2,1
1672301,20119,3,1
1672301,26620,4,1
1672301,22556,5,1
1672301,15399,6,0
1672513,24857,1,1
1672513,2191,2,0
1672513,40001,3,1
1672513,44219,4,1
1672513,24489,5,1
1672513,8233,6,1
1672513,21463,7,0
1672513,48075,8,0
1672529,16696,1,0
1672529,4138,2,0
1672636,45,1,1
1673072,40545,1,0
1673072,47144,2,0
1673072,19505,3,0
1673072,7925,4,0
1673072,43565,5,0
1673072,44177,6,0
1673072,5296,7,0
1673072,45656,8,0
1673072,19061,9,0
1673072,49427,10,0
1673072,22129,11,0
1673072,5093,12,0
1673072,1178,13,0
1673072,5025,14,0
1673072,26171,15,0
1673418,38689,1,1
1673418,10912,2,1
1673418,44359,3,1
1674063,43263,1,0
1674063,20607,2,0
1674063,14858,3,0
1674063,21573,4,0
1674063,5612,5,0
1674063,49605,6,0
1674063,7177,7,0
1674063,40354,8,0
1674063,18281,9,0
1674063,594,10,0
1674063,41557,11,0
1674063,14336,12,0
1674063,9077,13,0
1674063,20112,14,0
1674248,31066,1,0
1674248,27102,2,0
1674248,15386,3,1
1674248,7881,4,0
1674248,24852,5,0
1674248,7358,6,0
1674248,44761,7,0
1674248,8153,8,0
1674248,14536,9,0
1674360,18418,1,0
1674360,16995,2,0
1674360,6615,3,0
1674360,38273,4,0
1674435,5077,1,1
1674435,19068,2,0
1674435,403,3,1
1674435,23909,4,1
1674435,45104,5,0
1674435,1541,6,0
1674435,34064,7,1
1674435,18196,8,1
1674435,47672,9,1
1674435,39108,10,1
1674435,17986,11,1
1674435,39032,12,0
1674435,15269,13,1
1674435,37354,14,0
1674435,39090,15,1
1674435,46159,16,1
1674435,17758,17,0
1674435,17837,18,1
1674435,12427,19,0
1674435,21709,20,0
1674435,24186,21,0
1674435,11662,22,0
1674435,39127,23,0
1674435,45588,24,0
1674435,17542,25,0
1674435,43978,26,0
1674611,23745,1,1
1674611,42356,2,1
1674611,13536,3,1
1674611,41751,4,1
1674611,5077,5,1
1674611,10049,6,1
1674611,23888,7,1
1674611,47392,8,1
1674611,13166,9,1
1674611,7443,10,1
1674611,14778,11,1
1674611,45061,12,1
1674671,39475,1,0
1674671,25930,2,0
1674671,19895,3,1
1674671,5916,4,0
1674671,24129,5,1
1674671,29334,6,0
1675312,16797,1,1
1675312,21573,2,1
1675322,17122,1,0
1675322,18023,2,0
1675322,37710,3,0
1675322,28371,4,0
1675322,43154,5,1
1675375,12204,1,0
1675375,33768,2,0
1675375,7054,3,0
1675601,21903,1,1
1675601,40706,2,1
1675601,30776,3,1
1675601,24221,4,0
1676117,31075,1,0
1676117,28373,2,1
1676117,29079,3,0
1676117,44359,4,1
1676117,32557,5,0
1676117,42193,6,1
1676275,42768,1,0
1676275,30450,2,0
1676275,18598,3,0
1676275,44912,4,0
1676275,23405,5,0
1676275,32655,6,0
1676275,19057,7,0
1676275,17948,8,0
1676275,24489,9,0
1676349,21137,1,1
1676349,11182,2,0
1676349,18370,3,0
1676349,27845,4,1
1676349,39475,5,1
1676349,27344,6,0
1676349,28199,7,1
1676349,38689,8,1
1676349,26369,9,1
1676349,26346,10,0
1676349,11777,11,1
1676349,17461,12,0
1676349,47766,13,1
1676431,24852,1,1
1676431,8021,2,0
1676431,46676,3,1
1676431,21137,4,1
1676431,32691,5,0
1676665,33198,1,0
1676665,3721,2,0
1676665,24852,3,0
1676665,46992,4,0
1676665,45374,5,0
1676665,42193,6,0
1676665,7781,7,0
1676665,30489,8,0
1676665,40268,9,0
1676665,31663,10,0
1676665,24838,11,0
1676665,33232,12,0
1676665,2238,13,0
1676665,46616,14,0
1676665,29077,15,0
1676665,26282,16,0
1676665,8695,17,0
1676665,46049,18,0
1676718,28849,1,1
1676718,20114,2,1
1676718,8021,3,1
1676718,16145,4,1
1676718,3599,5,1
1676718,8193,6,1
1676718,23385,7,0
1676718,17766,8,1
1676718,42768,9,0
1676718,21903,10,1
1676961,28204,1,1
1676961,24852,2,1
1676961,27966,3,0
1676961,43693,4,1
1676961,46584,5,1
1676961,46886,6,1
1676961,40198,7,1
1676961,9387,8,0
1676961,2593,9,0
1676961,17021,10,0
1676961,38400,11,0
1677149,15780,1,1
1677149,43951,2,1
1677149,43523,3,1
1677149,25494,4,1
1677157,31371,1,1
1677157,11440,2,1
1677157,5876,3,1
1677157,14992,4,1
1677157,19125,5,1
1677157,38452,6,1
1677157,32578,7,1
1677157,42585,8,1
1677157,13176,9,1
1677157,47209,10,1
1677157,41787,11,0
1677157,7649,12,1
1677157,17794,13,0
1677157,210,14,0
1677157,26324,15,0
1677157,33636,16,0
1677157,4920,17,0
1677202,32134,1,1
1677202,7461,2,0
1677202,7916,3,1
1677202,47766,4,1
1677202,2086,5,1
1677202,32030,6,0
1677202,41259,7,1
1677202,4656,8,0
1677202,35951,9,1
1677619,1463,1,1
1677619,49235,2,0
1677619,22035,3,1
1677619,45045,4,1
1677619,21137,5,1
1677619,2452,6,1
1677619,44479,7,1
1677619,6873,8,1
1677619,47719,9,1
1677619,7521,10,1
1677619,3957,11,1
1677619,22963,12,1
1677619,32096,13,1
1677619,31562,14,0
1677619,40002,15,0
1677619,47026,16,0
1677619,48720,17,0
1677619,46962,18,0
1677692,20940,1,1
1677692,43352,2,1
1677692,20995,3,1
1677895,30006,1,1
1677895,11380,2,1
1677895,1875,3,1
1677895,30553,4,0
1677895,22161,5,1
1677895,18805,6,1
1677895,33716,7,1
1677895,18059,8,1
1677895,19846,9,1
1677895,1106,10,1
1677895,43171,11,1
1677895,43814,12,1
1677895,32534,13,0
1677895,35360,14,0
1677895,33059,15,0
1677924,27845,1,0
1677924,43654,2,0
1677924,21137,3,0
1677924,10017,4,0
1678615,9472,1,1
1678615,37011,2,1
1678615,30305,3,1
1678615,46979,4,1
1678615,31342,5,1
1678615,5876,6,1
1678615,38051,7,1
1678615,13947,8,1
1678615,21999,9,1
1678615,39928,10,1
1678615,37646,11,1
1678872,2732,1,1
1678872,8733,2,1
1678872,13176,3,1
1678872,16797,4,1
1678872,28204,5,0
1678872,17948,6,0
1678872,24082,7,0
1678872,46346,8,1
1678997,8041,1,1
1678997,47004,2,1
1678997,42736,3,0
1678997,43154,4,1
1678997,13819,5,0
1678997,42450,6,0
1678997,18389,7,0
1678997,18362,8,0
1678997,4037,9,0
1679337,43693,1,1
1679337,46886,2,1
1679337,46584,3,1
1679337,40198,4,1
1679337,24852,5,1
1679337,28204,6,1
1679337,21137,7,1
1679337,38374,8,1
1679337,41787,9,1
1679726,3765,1,1
1679726,40171,2,1
1679793,6341,1,1
1679793,49683,2,1
1679793,28204,3,1
1679793,27104,4,1
1679793,24852,5,1
1679793,34358,6,0
1680277,34358,1,1
1680277,7628,2,1
1680277,5535,3,1
1680277,15392,4,1
1680277,31986,5,0
1680277,34407,6,0
1680277,35018,7,0
1680590,21295,1,0
1680590,5438,2,0
1680590,41408,3,0
1680590,21616,4,0
1680590,27966,5,0
1680590,22328,6,0
1680590,39621,7,0
1680599,17461,1,0
1680599,46979,2,0
1680599,8424,3,0
1680599,9405,4,0
1680599,17468,5,0
1680599,34993,6,0
1680599,17758,7,0
1681047,40571,1,1
1681047,17316,2,1
1681047,3308,3,1
1681047,32211,4,1
1681047,29487,5,1
1681047,47993,6,1
1681047,2974,7,1
1681047,24852,8,1
1681047,44734,9,0
1681047,47626,10,1
1681047,4957,11,1
1681047,23026,12,1
1681047,33388,13,1
1681047,39475,14,0
1681047,49,15,0
1681047,49281,16,1
1681047,17562,17,1
1681047,31506,18,0
1681047,9537,19,0
1681294,2344,1,1
1681294,5764,2,1
1681294,25533,3,1
1681294,47658,4,0
1681294,17807,5,1
1681294,44359,6,1
1681294,7361,7,1
1681294,7673,8,1
1681294,35670,9,1
1681553,34310,1,0
1681553,21497,2,1
1681553,47766,3,1
1681553,27845,4,1
1681553,4796,5,1
1681553,11182,6,1
1681553,38400,7,1
1681553,27456,8,1
1681553,37646,9,1
1681553,45007,10,1
1681553,34969,11,1
1681553,42265,12,1
1681553,10411,13,1
1681691,25332,1,1
1681691,24799,2,1
1681691,45445,3,1
1681691,30795,4,1
1681691,49086,5,1
1681691,4472,6,1
1681691,4149,7,1
1681691,47766,8,1
1681691,16290,9,0
1681691,6271,10,0
1681691,48309,11,0
1681691,37355,12,0
1681691,5212,13,0
1681945,23909,1,0
1681945,32403,2,0
1681945,43693,3,0
1681945,4210,4,0
1681945,39190,5,0
1681945,23955,6,0
1682025,7751,1,0
1682025,29387,2,0
1682025,49201,3,0
1682025,23025,4,0
1682025,38689,5,0
1682025,38988,6,0
1682025,40545,7,0
1682025,32734,8,0
1682025,42110,9,0
1682025,13198,10,0
1682025,7021,11,0
1682025,4605,12,1
1682025,22395,13,0
1682025,24009,14,0
1682025,9210,15,0
1682078,42536,1,1
1682078,19660,2,1
1682078,23282,3,1
1682078,37158,4,1
1682078,24852,5,1
1682078,22124,6,0
1682078,24184,7,0
1682078,17461,8,1
1682078,17862,9,0
1682078,19025,10,0
1682785,35004,1,0
1682785,45954,2,0
1682785,49687,3,0
1682785,42240,4,0
1682785,43399,5,0
1682785,39275,6,1
1682785,1408,7,0
1682785,40974,8,0
1682785,25497,9,0
1682785,20995,10,0
1682890,14992,1,1
1682890,45066,2,1
1682890,29603,3,1
1682890,18880,4,1
1682890,30406,5,1
1682890,4920,6,1
1682890,24852,7,1
1682890,17794,8,1
1682890,10749,9,1
1682890,27104,10,1
1682890,6341,11,1
1682890,21137,12,1
1682890,28993,13,1
1682890,2180,14,1
1682890,30305,15,1
1683050,26916,1,0
1683050,47926,2,1
1683050,47126,3,0
1683302,21903,1,1
1683302,28204,2,1
1683302,29298,3,0
1683302,30953,4,1
1683302,42768,5,1
1683302,42265,6,1
1683431,38689,1,1
1683431,44359,2,0
1683431,13176,3,1
1683521,17477,1,1
1683521,32747,2,1
1683521,14633,3,1
1683521,45104,4,1
1683521,41248,5,1
1683521,41519,6,1
1683521,31847,7,1
1683521,41290,8,1
1683521,17957,9,1
1683521,39729,10,1
1683521,48086,11,1
1683521,22170,12,1
1683521,28762,13,1
1683521,25762,14,0
1683521,6871,15,0
